,data,pred_XGB,pred_BT,pred_GB
537,357.075,361.75424,364.06315946,356.77407052486853
538,358.465,360.38016,369.01760441,356.21649986598317
539,314.106,326.55115,314.67233615999993,327.47983827163586
540,332.813,313.41373,307.87389542,309.9779240528681
541,357.735,350.21597,342.28838279999997,345.5810003785102
542,345.74,354.43503,363.45731968,352.86850850382365
543,333.617,331.84262,341.80724396,332.22646086887045
544,304.418,298.0224,295.6312268,302.45536342456484
545,254.233,249.89043,249.07329993000002,250.12708192613584
546,221.598,209.19931,215.34552585,207.7052475004748
547,170.278,176.6719,169.72813039,179.73228589533556
548,151.891,155.50095,152.12543528000003,155.80318141354536
549,150.685,145.6044,147.2846193,144.32063370019975
550,150.299,145.39954,146.36043421999997,144.03720814903602
551,147.004,147.7144,147.17327169999996,150.22305310615494
552,144.071,145.40009,144.53575682000002,145.36820821847013
553,135.719,142.36972,146.04945627999996,143.4954709995456
554,128.251,134.09372,135.43541375,135.91143235374318
555,128.538,128.40358,126.94930338999998,128.63139047404903
556,131.708,128.98857,128.77630402000003,131.5220589565108
557,144.986,140.41428,142.52630938,141.72419709094345
558,177.488,166.77953,179.49381723,159.58895011024234
559,253.697,233.94138,233.21336219999998,240.281655673864
560,354.674,306.96405,310.14189115,301.8812880603648
561,398.402,385.21933,392.24134404,373.50887434943724
562,413.536,388.65424,388.73931551,384.66772622241956
563,367.214,354.6702,371.41578474,366.7115911298359
564,374.573,361.77252,366.82801245999997,351.5060331863623
565,392.391,368.35373,379.49907632,374.38561708510827
566,397.023,378.57996,370.90668342000004,380.6056321287412
567,378.999,365.68787,366.11568084,373.76707093812024
568,293.665,338.21756,339.37716631,334.5950836343996
569,243.941,242.88387,245.56742028,244.34854640908355
570,213.958,202.86363,203.53941517,201.57762306635777
571,175.579,173.01118,161.84474124000002,176.459548777479
572,158.926,154.88916,157.1118822,157.20761642953582
573,150.47,149.7122,147.91272859999998,148.61240737801526
574,152.161,144.00261,138.55371166,142.22637576323484
575,150.591,151.13208,146.69772117,152.7523511832707
576,151.334,148.34775,147.6128017,152.06166648059562
577,152.818,148.6452,146.70286995,151.31885903272934
578,151.31,149.16745,145.03232107000002,152.7523511832707
579,152.0,148.4798,146.22168925000003,151.31885903272934
580,149.935,153.37172,150.17706158000001,156.38582711359874
581,154.304,161.8852,164.65720999,159.14384062022415
582,176.792,178.16194,174.28337745,175.28143674739462
583,231.293,234.06062,241.56746705,233.37509032996556
584,279.973,283.46243,287.9819397,291.35390903072494
585,315.322,304.00473,314.60592527,307.0692223132936
586,316.608,312.5151,322.81027597,321.0806455396291
587,281.174,289.40744,295.32026979,300.8649876505755
588,283.651,278.80948,279.55637983,283.9811846458496
589,291.739,298.50076,300.48717517,293.37459028840607
590,289.107,294.7151,296.02713867999995,292.83879303607665
591,274.546,279.44263,277.68094718000003,279.43047150843086
592,257.71,249.32489,249.67484905999996,249.76007888292122
593,212.82,214.91425,215.02726427,205.38495783431424
594,178.683,179.32848,183.94786773999996,180.08249737366856
595,135.042,152.82475,151.20769663999997,157.70132477925173
596,122.169,132.19005,132.34369694,133.7953856136497
597,121.097,120.39932,119.36186444,120.56334644652277
598,120.252,120.76859,118.76684547000002,120.56334644652277
599,120.741,119.066086,121.01449724000001,118.23516828786337
600,119.949,119.29832,120.16840198999998,118.82148568408502
601,120.133,119.28538,119.40550349,118.24567854046616
602,117.847,119.229355,117.72327566999999,118.24567854046616
603,119.063,116.66837,117.00537667,116.13336673402237
604,120.046,121.55904,119.37473639,119.4005802229785
605,123.397,123.09467,120.75086295999999,125.66275107716216
606,126.79,127.81935,123.95501573000001,126.63833577068118
607,129.358,128.95581,144.15114714,129.42763727894874
608,127.509,132.75723,133.51357929,133.7425729338027
609,127.161,129.9611,124.57341351000002,128.21438611906993
610,129.484,130.38432,130.00962520000002,127.02721323998122
611,133.115,131.89578,129.48057759,125.51768173755245
612,132.357,134.6104,133.77210664999996,131.82513647546733
613,130.78,132.97224,133.09070957,133.43681588496753
614,127.972,137.17068,134.05001519,130.40179662512122
615,126.476,128.88701,126.24477866,129.39193118517687
616,126.944,132.60652,126.07911770999999,128.10583486690322
617,127.459,125.58689,127.80929615999999,127.23267062614487
618,125.302,126.29351,125.03358049,128.63688612848065
619,121.734,124.90239,128.41752196,124.36444011267264
620,121.458,123.724396,120.21580844,121.7364948235425
621,119.405,120.72955,120.08895170999999,121.7364948235425
622,118.757,120.37329,118.54833627000001,119.83833989069473
623,118.44,116.562485,118.81439843000003,116.79273854551433
624,117.94,116.61235,117.36746567,116.79273854551433
625,117.884,116.61235,116.59167429000001,116.13336673402237
626,117.958,116.66837,116.00385524000001,116.13336673402237
627,117.436,116.66837,116.10919592999998,116.13336673402237
628,117.845,118.94203,116.49424514,117.64355470781557
629,117.494,118.788315,117.00753246,123.55043927071836
630,116.928,116.14391,116.54370273000002,120.27510551738727
631,117.04,119.59839,115.28999572999999,118.86541322657787
632,117.566,118.15723,114.92644163,121.93555262913398
633,117.425,117.34049,115.44948233,117.94998685205867
634,117.137,121.182655,116.18749505999999,118.16242370542408
635,118.171,117.63332,116.2956613,113.67906050282747
636,122.627,117.14015,116.88649427,117.46655331169522
637,122.943,127.8429,130.58628856,125.01535062257015
638,123.208,123.5666,127.67268605,123.27131842810651
639,127.173,124.75191,124.77162060999999,125.6384102382711
640,124.543,129.74367,143.90325222,129.87674211328226
641,125.398,125.23561,128.71022800999998,125.43317975497928
642,123.001,125.75972,127.30038320999999,125.43317975497928
643,119.824,118.30694,123.67934670000002,122.17898115501784
644,117.458,119.89766,118.07496246000002,119.76085135179365
645,117.598,117.49568,119.97184836000001,117.95340507466341
646,117.228,118.02885,120.74592348000002,118.03089361356449
647,116.454,117.10949,116.54052137000001,118.0298283457438
648,115.904,116.15213,115.75474638,116.98658136094475
649,116.495,116.15213,113.78952402999998,116.98658136094475
650,116.392,116.15213,115.1713017,116.98658136094475
651,116.245,116.09611,114.85161688000001,116.98658136094475
652,119.729,118.33445,119.60906866999998,119.87724984340647
653,132.152,128.14793,132.91056506,129.99517525959538
654,152.398,155.10316,160.78515999,147.2448346981518
655,259.635,199.01494,212.86776965999996,183.2917312448243
656,319.238,332.9267,349.00301982,311.7926185158598
657,349.899,365.9789,355.55869348999994,344.3626198686595
658,350.242,357.35352,364.01455999999996,350.9750414520346
659,333.158,320.57825,323.61396704,327.4540028293864
660,335.16,340.23615,333.68489700000003,333.2127514178049
661,348.14,361.15958,361.89776259,347.72194949554284
662,351.599,349.88254,358.00861278,357.82022759439064
663,331.555,338.12378,338.05390892,335.37185914690485
664,306.149,290.22653,298.89877654000003,300.12201622381883
665,227.294,247.91602,237.41520621,255.64926478499083
666,200.876,194.49883,198.08313161,189.66487541032126
667,159.591,163.99696,164.49563039,163.45293029548236
668,143.906,146.828,146.53189277999996,148.78493540901033
669,130.645,138.31949,138.69712402,138.89218808696685
670,130.892,128.9056,127.16454750999999,129.93976501152247
671,127.69,129.91237,132.76133416000002,130.93977404188664
672,126.893,127.53065,125.61878329000001,128.63139047404903
673,124.005,127.26225,126.12131259,127.34529415577524
674,121.714,124.31591,124.19512469000001,125.50687470500084
675,121.027,119.19229,121.99368636,122.98074245952286
676,127.006,122.24749,123.62564032,124.54906315275562
677,136.828,139.22804,136.86828155000003,138.13877663767045
678,161.61,159.53879,167.38258901,152.69042970102623
679,264.116,214.36252,216.69015277,212.22732022268283
680,329.968,341.3269,340.33802075,314.2229009292692
681,352.926,364.85303,365.96718248999997,357.5167994244942
682,346.784,362.77252,365.2462486399999,355.3532284259325
683,331.11,306.70422,321.94189026999993,327.5831427588791
684,334.657,330.09814,336.62675501,331.3011070307549
685,339.87,352.37173,344.35141104,346.92962122983556
686,332.715,342.90952,335.06491655,339.2596397504062
687,326.285,326.1248,331.26668666,323.3169995876426
688,289.443,297.60733,292.14761667,300.2945442548139
689,240.219,237.70958,241.28455623999997,240.33321369587796
690,198.806,204.58383,200.2149149,201.38522298444585
691,154.175,163.62526,165.7771115,163.45293029548236
692,139.837,143.50877,137.17078284000002,144.8709239956766
693,134.136,135.49783,137.77923887,136.51472934050156
694,128.928,131.87009,130.39128375,132.73864123031723
695,126.711,130.62935,129.46494288000002,130.76430121323688
696,127.073,126.06136,125.98388621,127.34529415577524
697,128.648,127.535675,126.07204336999999,128.63139047404903
698,128.562,127.327995,128.987404,128.63139047404903
699,127.19,127.327995,128.28907455,128.63139047404903
700,131.755,129.08232,129.09414699999996,131.5220589565108
701,137.262,140.97513,141.95418783,141.72419709094345
702,170.627,157.57297,169.62580362,152.06353174632147
703,250.601,236.83585,238.53288913999995,231.5118544043693
704,322.7,322.77652,329.76204988999996,303.52562408366026
705,359.318,370.58447,362.16528985,347.91423852079674
706,365.729,362.68958,365.63200947,358.10302124631244
707,323.502,330.59677,325.05909982000003,331.7700448766184
708,330.593,321.91675,328.60171162,319.18419883439077
709,341.536,349.80774,341.42307380999995,343.8789786184726
710,342.31,339.39395,345.06694495,338.83439875373097
711,331.555,326.86688,334.55654778,326.7985301241564
712,313.019,295.8613,293.52945712999997,299.20035114019197
713,292.617,257.44278,253.10422956000002,257.3310008423835
714,265.922,233.85667,229.02290410999998,245.2650592996971
715,173.651,214.76854,218.86498907,212.3053569147003
716,148.333,153.99213,154.79382191000002,156.05408403300734
717,135.938,142.23029,143.52197041,140.48874652237086
718,127.982,134.09863,132.20568452000003,133.64707081599053
719,127.757,128.26663,131.50015515,128.43684166636703
720,127.23,127.26975,125.22686904,128.2825790375619
721,126.527,127.47743,124.01834991000001,128.43684166636703
722,126.52,126.00312,123.53687619,126.99648271928817
723,125.882,125.995766,123.30585085,127.15074534809325
724,128.102,128.49689,128.09522089,128.17222321253684
725,135.928,135.53502,139.75712387000002,138.27496089843433
726,155.059,155.22542,171.33798227000003,150.9021120828604
727,250.211,205.86421,215.25429198,192.2502655608278
728,295.147,315.48993,329.65547432999995,302.57343050101224
729,336.151,323.66312,321.05740940000004,315.576592902428
730,342.027,340.02805,343.54449675,340.7850573800561
731,307.355,307.32635,313.56616472999997,319.47564547750267
732,317.909,305.36417,314.22439230000003,306.14302313539264
733,333.257,335.01324,331.51656992999995,328.2427059007643
734,336.018,337.01767,335.51394877,337.38559207734573
735,322.385,322.21722,324.8706251699999,322.91576037162923
736,287.61,286.73285,297.14094956,287.6840819415249
737,233.792,239.03873,241.21814534999993,238.54687814060853
738,201.769,196.6147,198.1685888,194.38691656242875
739,151.024,164.87254,166.00248574,163.54361037495397
740,141.011,143.36336,144.4496508,143.12534646127483
741,137.672,136.38695,136.86300719,137.13204160853562
742,134.803,136.39291,135.53190105000002,134.84966821804838
743,139.663,133.79533,133.89873315,135.33688120305408
744,137.298,139.31104,139.73855896000003,139.4509115864306
745,134.563,135.96051,135.48501785000002,136.1047976284136
746,129.557,132.93411,130.17480475999997,133.8806857504741
747,131.393,129.9059,126.56835646000002,130.179239809945
748,136.894,131.93721,126.92678271,133.2453811210565
749,150.153,148.73657,150.80238719,144.49453314448007
750,172.204,174.29257,182.93391388999999,165.84438148185512
751,268.323,232.96964,234.68714814999998,229.8713109390343
752,312.042,332.76486,336.97860923999997,316.267482927698
753,337.365,335.07373,346.28563606,332.8631257210109
754,343.284,346.7915,339.9963175700001,340.6098233840608
755,336.935,305.2479,309.83568525,325.2537690479565
756,345.098,336.87277,354.46392891,334.090716332849
757,347.297,366.7166,348.76762011,356.11713341385223
758,339.801,346.22903,360.82547682999996,349.07345235246976
759,320.423,333.5851,324.47029706,324.230596193144
760,286.673,278.89444,282.74144444,288.69490874215956
761,225.352,231.97417,236.71681396999998,237.47120446328984
762,199.13,190.83212,186.40205674999999,189.2490404834923
763,167.103,164.10645,162.4934038,164.41638765700236
764,143.813,152.8138,150.91821381000003,153.82117001117916
765,139.516,137.88338,138.76259306,139.33240605967606
766,136.982,136.66133,134.41321348000002,136.7811633222229
767,136.192,134.71141,136.50715533,134.385579890686
768,132.812,134.10194,134.57221869,134.0254809946245
769,131.332,131.79391,131.91825283,131.8059380026921
770,129.578,129.31088,130.03409237000002,129.04331243016517
771,125.651,128.93274,126.64912532999999,128.8678396015154
772,127.718,126.89937,127.12337819999998,125.08982989982874
773,134.41,130.86163,130.35911434000002,134.15200139902353
774,133.442,136.76326,136.79230565,136.71102432540945
775,143.368,132.59532,135.88714594,135.78474273758692
776,146.369,147.8551,142.77232059999997,146.47144678807544
777,141.044,147.96274,146.2385379,150.79329360873723
778,141.904,138.86308,137.72917431000002,139.50289157021294
779,140.654,143.6569,143.353756,138.0965426261002
780,145.068,138.56143,139.49250588,138.83445912348708
781,151.861,149.41466,145.94704579,148.49875425687344
782,149.606,154.30507,150.31386006000002,152.140945225787
783,151.192,146.61415,149.81298423000004,150.6939594873884
784,149.52,148.57744,150.44925622999997,153.39433405407502
785,148.033,145.43741,146.75496472,144.33418729040065
786,147.247,144.55225,145.90361604,142.81627729665036
787,141.882,144.62701,143.60345089999998,141.340683624807
788,138.543,139.63184,137.64440781000002,138.9182798599931
789,134.462,138.64474,136.27523,137.21093810937276
790,132.374,133.69801,134.10365878,133.5123385380895
791,131.615,131.35088,133.05722157,129.97470037181435
792,130.368,129.09065,129.14299762000002,129.97470037181435
793,130.102,129.09065,125.60838108,129.04331243016517
794,130.606,129.00606,126.9854495,129.04331243016517
795,132.705,129.09065,127.82135183999999,129.04331243016517
796,134.083,133.85641,134.36365124000002,133.31612597648532
797,134.984,132.13013,134.31120066,139.9863580787405
798,131.971,134.13075,133.85478015,137.35530317640456
799,134.154,128.45346,132.40763808999998,133.95350510670917
800,137.083,132.56563,134.19531125,137.44401887433182
801,136.66,136.44331,138.50710055,136.61001753802026
802,133.471,136.38919,135.60490489,134.92731004643937
803,133.008,131.42662,137.89067018999998,129.06532481289034
804,131.983,132.99118,134.96415387,132.26215311863345
805,135.507,132.3167,132.03590036000003,133.70919769783484
806,135.177,138.22934,135.44876709000002,135.00673864826433
807,132.945,140.1426,137.20090111000002,135.53522012596574
808,130.647,136.6145,133.15308097000002,134.9477512536468
809,132.615,129.42822,125.32900744000001,131.31196144036147
810,136.326,131.48839,132.26906056,134.0745870128884
811,130.692,135.03455,135.02713224,134.6532705472318
812,130.064,128.92435,127.70527406000001,130.5584852414926
813,130.794,128.81187,124.94100710000002,130.5584852414926
814,132.94,130.32892,130.70726396,130.5584852414926
815,129.622,133.60553,133.65439633,133.66564647417846
816,128.66,128.06769,130.78171196999998,130.72754807300177
817,126.438,131.07283,130.91861509999998,129.1105099439397
818,125.89,126.53935,125.82184615000001,127.8244136256659
819,125.939,125.52804,123.75322960000001,125.95522300764765
820,129.941,129.65167,130.24803882999998,135.1867836583158
821,140.731,144.98798,146.14345291,149.22971347365194
822,171.533,168.11507,177.24520267999998,164.40983591609523
823,275.327,248.87787,245.77971327,237.24134350751737
824,384.685,346.1177,345.38711115999996,322.1907813738532
825,426.2,409.44934,408.54817913,397.6381770583892
826,370.737,428.95587,382.72064285,406.3154542887974
827,332.227,339.19675,329.47836466999996,342.65393577873454
828,335.881,334.34796,328.58484203999996,333.4523152363856
829,382.95,355.0741,370.45277451000004,346.09993555792823
830,375.041,374.48212,372.15578582,377.8846328257225
831,327.596,354.09055,347.99965654999994,353.250880070645
832,298.02,298.75183,297.31872898,300.4855981257214
833,259.219,247.03397,242.99280005,250.49191978803128
834,227.008,214.14032,208.70809960000003,208.1760225351536
835,171.115,177.03049,177.32419250000004,184.07310136296738
836,144.936,151.61537,150.00267282,155.97696540453322
837,136.288,136.70772,138.23289661999996,139.42463809110666
838,136.331,133.1634,134.80303472999998,134.1948366828972
839,135.834,135.13222,135.3233336,135.88518946611086
840,134.662,133.43468,133.97182071,134.99642309658245
841,133.656,131.49945,131.61949801,133.54022764400247
842,132.131,131.99684,131.35165679999997,132.77688010465005
843,132.63,128.39642,131.36155669,130.9456424737723
844,134.533,137.67645,132.20761008,136.30362328711294
845,142.201,140.05583,145.01237478,143.3932627514101
846,177.111,170.62598,160.35092527999998,158.79232673518393
847,280.989,237.3978,251.04352454999997,241.76387290520506
848,367.056,342.28986,335.23899136,323.5031714786994
849,418.174,386.06073,397.25296975000003,378.69628196317063
850,367.038,422.14246,396.44760428,399.6783859596027
851,325.192,329.63974,329.68636700999997,328.75723826639063
852,324.359,318.9504,318.64173158999995,316.96287382931683
853,379.86,330.2235,334.55100133,328.16690469088724
854,376.143,352.82184,359.35820011,369.2003570020559
855,334.714,345.21097,343.2304421,348.28737679208047
856,286.789,294.52252,293.84146064000004,297.1390158521109
857,233.858,216.22687,218.58155500999996,231.02207554275498
858,205.927,190.19377,183.32829788,191.83211153995748
859,157.433,163.88232,167.00019791,163.1918472058769
860,136.628,141.22258,144.32974283,147.29113524324558
861,132.307,130.80206,135.11279873,132.37298989733947
862,130.055,129.38342,130.20463001,129.31011881259718
863,127.073,129.96564,127.48289281,130.01425453212312
864,125.906,126.36837,124.50160267999999,127.70587096428544
865,128.165,124.36851,126.63062321,124.5505840279935
866,125.47,126.87518,127.10686443,127.70587096428544
867,124.219,124.57807,125.25455943,124.05798430783975
868,127.577,128.09665,124.02684749,126.53157630321162
869,135.014,133.81491,140.94881528,137.55890607169314
870,164.442,159.77971,152.80827653,152.97095460118706
871,253.914,224.02246,211.75356111000002,213.21158777828046
872,324.711,315.01257,321.76166204000003,301.66636831474415
873,346.493,363.14426,359.97364675999995,343.93736016092396
874,334.526,353.6629,360.5583891,347.3332060737053
875,297.367,299.24164,312.28796963,314.69994700280773
876,297.361,290.49518,295.99932271,297.6148700263979
877,318.166,315.73044,318.95065838999994,307.2841668745226
878,322.396,317.1493,321.3866383,316.58332004586305
879,310.152,299.48456,311.37563093000006,304.0024045825481
880,277.938,274.34143,284.61382131000005,273.66050290222154
881,232.252,202.07346,212.90387391,220.39359290831055
882,191.159,190.07199,182.44890300000003,187.6006053509057
883,148.452,153.50168,162.88590409,160.52281628277254
884,143.733,137.27519,134.70372188000002,139.60816884182134
885,145.591,137.12354,138.14597433,137.38767421095883
886,148.547,141.95723,139.24955043999998,139.20395189347653
887,146.0,142.23563,144.04685295,144.4531989613094
888,143.868,142.8562,143.37550227,144.4531989613094
889,141.395,139.71927,138.23095013,142.74114728931164
890,143.53,138.27362,139.70232912999998,139.9002937789881
891,137.087,139.90466,139.64780648000004,142.74114728931164
892,138.235,140.88205,135.43727652,138.65500800440373
893,155.141,149.90005,149.53840356,147.68066080817187
894,182.113,183.4161,185.96145932,184.10403815661897
895,250.904,236.27806,235.09465525000002,243.68717115749902
896,300.208,304.45895,328.91007331000003,298.1374289498942
897,326.175,317.57614,316.60446818,317.48850596577046
898,332.022,332.23553,337.42711820999995,333.6413048116773
899,313.204,307.31885,304.8973564,313.53748887906255
900,307.962,308.99045,309.79897403000007,306.7703401473377
901,319.811,315.70752,316.56555930999997,315.6511558136243
902,324.236,313.50195,324.94388017,317.45290843676594
903,313.661,303.62787,312.52395537999996,302.4676705691023
904,280.672,281.5041,282.25957305000003,275.6937031746103
905,249.776,203.73273,211.59055826999997,222.78353988985887
906,219.624,194.05609,203.15363341,202.28866739154145
907,173.492,175.63135,167.55557546,174.53382680973195
908,156.849,148.70503,150.17938481000002,154.29866753753734
909,136.756,145.41739,146.3796061,147.2804215330023
910,134.754,134.65303,135.82109086,132.76781134579025
911,134.449,132.0656,134.44540382,132.95516624071058
912,137.46,131.72034,131.80234249,132.95516624071058
913,134.498,134.85312,135.75968224000002,135.17927811865007
914,132.501,132.17064,133.08600032,132.95516624071058
915,130.686,131.50977,128.93913942,132.19181870135816
916,129.235,132.04199,130.26331772999998,132.319861611293
917,139.482,138.67657,140.58986578,138.05127334554598
918,174.688,160.68007,160.48567262000003,152.84358272923996
919,263.082,230.30765,236.8468102,231.89088047565556
920,313.467,327.16925,334.77365467000004,309.7770061593918
921,337.7,355.64236,349.51871408999995,334.0653711231519
922,349.03,334.09143,339.34012021,335.0974317185283
923,323.089,314.4834,307.57788243000005,322.95807195755657
924,305.96,318.08112,325.93964585000003,315.65921084972706
925,320.196,313.8961,311.31317581,312.46566729936194
926,318.077,315.38043,323.29026366000005,316.4396144203755
927,302.038,297.49905,304.21836627000005,298.84585068466527
928,266.666,266.21265,279.99842143,267.88686167727104
929,215.178,201.87677,210.83718291999998,213.21671143299537
930,179.59,182.92603,191.73054172999997,179.4342184912715
931,146.343,149.90329,147.81869010999998,157.66675388756127
932,144.578,140.81209,138.82046451,139.8085464269191
933,142.963,138.29506,136.01496545,138.35093475755335
934,143.533,138.75163,136.31407607999998,137.33055485446704
935,142.6,142.00717,141.66916309,141.7702051873537
936,142.009,140.6292,139.58616762999998,141.10849129741933
937,141.681,140.05939,139.09535913,139.84685312862138
938,142.326,140.37914,139.19153248000003,139.53552772840905
939,139.826,139.95293,138.27921471,139.84685312862138
940,125.337,139.22133,143.01429233,139.64969935179425
941,129.51,127.936035,129.94664683000002,130.50411474257788
942,128.495,137.49078,138.63538051999998,133.00957838488034
943,129.896,129.76413,128.4568285,130.7137335972224
944,126.593,137.32266,128.88765161999999,134.5486831126421
945,127.803,130.28198,125.44899912999999,126.92828980079622
946,126.226,129.66862,128.96467402,127.02721323998122
947,128.668,128.59435,127.64842818,122.26746681030836
948,128.416,132.63666,131.63308158,128.88703807429064
949,128.972,132.72716,127.56638258000001,130.57631442380327
950,137.041,128.22278,132.01982612,130.22632379647146
951,145.618,137.5675,135.74748005,135.45176892773088
952,146.274,144.93857,144.54841947000003,149.85316255928547
953,147.432,144.1287,143.29397992000003,142.43302862264017
954,145.592,144.69116,146.13727856,142.43302862264017
955,142.047,144.08514,146.58672938,141.13121894178468
956,141.159,141.88356,139.52532412,138.57196783801018
957,141.689,139.43329,136.11130624,137.65446638641896
958,131.542,142.9098,137.50758839999997,138.43317046879292
959,132.57,130.83438,131.51296431,130.00112677123883
960,129.704,130.68976,129.83259925999997,131.79542775008932
961,128.334,128.98239,126.87826697,128.8942660009399
962,127.215,126.72917,127.6263261,126.73492886232745
963,125.551,128.1906,123.9732039,126.73492886232745
964,123.802,129.07101,125.51942858,125.11625629925324
965,121.699,125.44031,126.12516371000001,129.70420484099
966,121.796,121.41762,121.85732741000001,124.07314314144081
967,121.64,124.57594,121.56489345000003,123.91020909297069
968,121.116,123.67411,121.86789705999999,125.66471969786049
969,122.369,122.73494,121.08850572000001,121.5613868352943
970,124.258,124.19978,125.27821033000001,121.57313767420331
971,123.754,127.23869,127.65703041000002,119.6990779031517
972,123.735,124.450165,125.84532961000002,123.9402851567293
973,122.96,124.92182,125.70342421000002,127.38320219710731
974,122.979,123.04217,124.61437352,123.51576500960354
975,119.956,122.274185,124.32300699,123.55858557107649
976,120.648,120.973946,122.5365687,120.90268086331568
977,120.98,121.083786,120.09560744999999,120.6053237661761
978,122.342,120.02551,118.36714525999999,120.6053237661761
979,120.225,121.68449,119.86832858000002,121.81228941097467
980,120.853,119.93838,118.71537860000001,119.76085135179365
981,119.493,120.55618,119.52959746000002,120.3366584954125
982,124.556,120.64585,118.69562068,119.83833989069473
983,126.186,123.52504,123.7923687,124.05798430783975
984,126.531,125.45474,130.96882617,126.41977464601175
985,125.762,125.25741,127.52157145000001,126.41977464601175
986,125.82,124.93464,125.18262302000001,124.5505840279935
987,124.681,124.439705,126.70831537000001,124.5505840279935
988,126.118,127.85117,128.57031095999997,126.94865279030148
989,136.511,137.07855,138.18800177,136.2728097534195
990,155.704,156.3698,162.28058756000001,151.76491019126271
991,212.672,209.3491,204.08815791,192.41039172981334
992,284.178,269.52292,266.83183981999997,274.8583612792825
993,364.297,310.1766,317.56819003000004,307.5998025314563
994,376.895,363.81363,366.79910813,356.67809156065795
995,323.844,325.04907,337.89590835,342.2529676261008
996,301.178,318.70578,318.59419956,316.96287382931683
997,342.586,311.2195,316.5986915,308.91397178077636
998,341.211,336.3144,345.10298641,337.9328335840718
999,334.531,318.82672,320.29179000000005,316.6871147560755
1000,284.949,294.98242,301.41504393,295.8083283597878
1001,218.933,218.18549,220.54081231,231.3692093581424
1002,179.091,181.67203,188.60709503999996,179.6856768573671
1003,143.066,149.60472,149.26007642000002,156.94313691365272
1004,132.842,135.10986,131.94079443999996,136.72596032102447
1005,129.343,128.97163,125.01405279999999,131.35082112649727
1006,130.223,127.118706,126.46801803999999,128.41272272532058
1007,131.494,129.65622,129.00364567999998,130.01425453212312
1008,130.236,129.69272,129.85654318000002,130.9456424737723
1009,130.498,129.4527,128.35358081,130.01425453212312
1010,130.302,130.29367,129.77047901999998,130.01425453212312
1011,131.594,129.76456,126.85495095000002,130.01425453212312
1012,131.022,132.25525,130.10157069000002,133.83631095623406
1013,139.047,141.49986,141.777727,139.86728963953075
1014,158.468,159.38548,160.46145661,155.87894057463924
1015,223.372,211.94017,218.63396373,200.41518768178176
1016,323.806,266.00223,269.82742513999995,279.04974349672636
1017,371.142,358.0281,365.08335044999995,343.93736016092396
1018,373.458,373.02017,380.36281556,368.44338937821743
1019,342.362,328.72568,337.45192026,342.4046312887726
1020,342.136,331.85214,331.64158482000005,335.4723954064902
1021,342.888,352.91812,337.70559186,349.2531300254368
1022,334.399,344.77582,340.46424958,344.9797253902011
1023,295.419,319.89835,319.6731410599999,316.89761495154926
1024,260.257,262.6376,267.09472062,262.8192525305194
1025,228.015,195.3166,200.52457425,207.2879046096365
1026,188.404,182.41179,179.06481502,186.36168629549758
1027,145.382,151.39119,158.89107871,159.07443254434207
1028,133.621,135.38945,135.86064856000002,137.2608637785716
1029,134.994,128.88724,128.15079004,130.99900754445565
1030,131.879,132.72247,132.20501475999998,132.5272525261446
1031,131.571,132.27074,138.48910075,130.9456424737723
1032,133.081,129.08284,130.58963736,130.9456424737723
1033,134.566,131.58449,132.49598362,132.77688010465005
1034,132.916,132.36046,131.73365023000002,133.54022764400247
1035,129.952,131.85501,132.49330458,132.77688010465005
1036,129.216,132.34923,133.43632666000002,132.90492301458488
1037,133.596,139.50372,140.85517446,139.691816810881
1038,162.126,154.23521,158.55824984999998,149.54536719933031
1039,238.028,206.85829,206.15784189000001,211.30180071291932
1040,308.377,288.96344,292.38538146999997,294.12364527384574
1041,323.76,334.83597,336.56509523000005,328.0567091140521
1042,313.658,327.27142,334.11555268,323.7836838925378
1043,272.559,286.12967,294.87956771,296.6516725812036
1044,267.034,270.1175,266.07335754999997,277.52148230129615
1045,330.85,274.91696,279.32353358,279.4350976831032
1046,329.602,326.67978,329.92199694999994,331.78217277836364
1047,305.507,315.0547,316.07874844,314.38533156680205
1048,261.951,271.11023,277.45521712999994,268.4010666042342
1049,220.877,192.73564,197.65241314,209.0344651584705
1050,189.432,182.44565,185.45223241999997,181.47309358476588
1051,154.957,152.68172,158.97109410000002,159.07443254434207
1052,145.297,142.19353,148.38183268999998,145.0073835289609
1053,129.393,137.12769,143.24441768000003,137.2608637785716
1054,127.674,126.53012,126.62128843,127.8649568584139
1055,133.144,127.4334,130.40966028999998,127.69536071168265
1056,133.115,131.78796,131.85983720000002,132.77688010465005
1057,131.194,131.66422,131.84799082,132.77688010465005
1058,130.493,130.0537,127.63626785000001,130.01425453212312
1059,129.526,129.78949,131.11125481999997,130.01425453212312
1060,128.863,131.63039,131.99291014,132.72945018593512
1061,138.193,138.88545,140.33621511,139.691816810881
1062,157.777,156.81003,157.64745997,153.249868594428
1063,218.41,209.08936,202.63842053000002,200.41518768178176
1064,286.271,266.3684,259.01438017,274.8583612792825
1065,304.539,308.43124,320.54380813,308.52964347470134
1066,317.758,306.64902,305.017076,305.9872944871109
1067,285.665,289.82138,302.442686,300.83967538244787
1068,290.756,278.74326,282.77175108,284.0863386744853
1069,322.757,303.62714,308.56109011,302.1307012379363
1070,328.3,324.89914,324.09188266000007,321.04227306831376
1071,310.46,313.90967,313.78032049,314.38533156680205
1072,264.826,271.09268,276.44053073,273.9232494630891
